playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,marksInside50 W Mean,marksInside50 Scalar,rebound50s W Mean,rebound50s Scalar,bounces W Mean,bounces Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.marksOnLead W Mean,extendedStats.marksOnLead Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Brent Daniels,11.0,33.0,29.93,7.61,15.22,24.12,3.45,10.35,-11.06,4.65,18.6,71.78,0.96,0.96,14.15,0.7,-2.1,-10.94,1.14,6.84,53.23,0.78,0.78,55.69,18.6,27.42,11.06,23.82,7.09,26.72,0.16,-63.96,3.28,-4.54,2.51,73.82,4.22,73.95,0.97,28.99,0.4,-60.04,0.18,-4.26,325.69,39.83,60.41,-2.84,0.32,-22.71,0.88,6.93,83.62,7.18,29.1,83.65
Brody Mihocek,7.98,23.94,-5.74,2.76,5.52,-54.98,4.21,12.63,8.53,3.29,13.16,21.54,1.2,1.2,42.69,1.31,-3.93,66.67,1.83,10.98,145.97,1.2,1.2,139.52,10.75,-26.35,5.54,-37.98,4.88,-12.78,1.47,231.08,2.74,-20.26,0.0,-100.0,2.51,3.46,1.94,157.98,0.0,-100.0,0.0,-100.0,217.45,-6.64,58.06,-6.62,0.57,37.68,0.17,-79.34,64.69,-3.34,-0.13,64.7
Buku Khamis,5.0,15.0,-40.94,2.0,4.0,-67.38,4.0,12.0,3.12,2.0,8.0,-26.12,1.0,1.0,18.91,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,7.0,-52.04,5.0,-44.02,2.0,-64.25,0.0,-100.0,4.0,16.41,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.0,-99.14,100.0,60.83,0.0,-100.0,0.0,-100.0,40.0,-0.0,-38.25,40.0
Caleb Daniel,11.46,34.38,35.36,9.29,18.58,51.53,4.71,14.13,21.42,2.41,9.64,-10.97,0.91,0.91,8.2,0.49,-1.47,-37.66,0.46,2.76,-38.17,0.46,0.46,-8.18,20.74,42.08,15.36,71.97,6.07,8.49,0.0,-100.0,4.71,37.08,1.69,17.04,2.2,-9.32,0.43,-42.82,1.56,55.84,0.36,91.49,259.8,11.54,77.27,24.27,0.21,-49.28,1.51,83.48,79.4,3.59,22.58,79.39
Caleb Serong,20.0,60.0,136.24,13.0,26.0,112.04,2.0,6.0,-48.44,4.0,16.0,47.77,3.0,3.0,256.72,0.0,-0.0,-100.0,0.0,0.0,-100.0,2.0,2.0,299.2,33.0,126.07,19.0,112.72,15.0,168.1,0.0,-100.0,2.0,-41.79,8.0,454.02,7.0,188.54,1.0,32.98,3.0,199.7,0.0,-100.0,660.0,183.36,50.0,-19.58,0.0,-100.0,0.0,-100.0,113.0,-0.0,74.46,113.0
Callan Ward,7.0,21.0,-17.32,8.6,17.2,40.27,3.0,9.0,-22.66,2.4,9.6,-11.34,1.0,1.0,18.91,0.6,-1.8,-23.66,1.2,7.2,61.29,0.8,0.8,59.68,15.6,6.87,9.4,5.24,6.6,17.96,0.2,-54.95,2.8,-18.51,2.4,66.2,2.2,-9.32,1.2,59.57,1.0,-0.1,0.0,-100.0,189.6,-18.6,62.16,-0.03,0.2,-51.69,1.2,45.81,64.0,-0.0,-1.19,64.0
Callum Ah Chee,8.86,26.58,4.65,4.96,9.92,-19.1,5.37,16.11,38.44,2.06,8.24,-23.9,0.62,0.62,-26.28,0.64,-1.92,-18.58,1.1,6.6,47.85,0.73,0.73,45.71,13.82,-5.32,9.13,2.22,5.24,-6.34,0.81,82.43,4.56,32.71,0.8,-44.6,2.14,-11.79,1.19,58.24,1.0,-0.1,0.0,-100.0,211.49,-9.2,72.3,16.28,0.69,66.67,0.21,-74.48,66.88,1.25,3.25,66.88
Callum Coleman-Jones,6.2,18.6,-26.77,5.6,11.2,-8.66,4.2,12.6,8.28,2.6,10.4,-3.95,0.4,0.4,-52.44,0.6,-1.8,-23.66,0.8,4.8,7.53,0.6,0.6,19.76,11.8,-19.16,6.0,-32.83,6.2,10.81,1.8,305.41,2.4,-30.15,1.4,-3.05,1.4,-42.29,1.4,86.17,0.2,-80.02,0.0,-100.0,183.4,-21.26,39.76,-36.05,1.2,189.86,1.0,21.51,62.2,-0.0,-3.97,56.8
Callum Jamieson,4.43,13.29,-47.67,10.71,21.42,74.69,2.0,6.0,-48.44,3.43,13.72,26.71,1.71,1.71,103.33,1.29,-3.87,64.12,0.0,0.0,-100.0,0.43,0.43,-14.17,15.14,3.72,4.57,-48.84,11.29,101.79,0.14,-68.47,1.86,-45.87,4.43,206.79,0.43,-82.28,0.57,-24.2,0.43,-57.04,0.0,-100.0,69.86,-70.01,50.0,-19.58,0.0,-100.0,1.29,56.74,58.29,-1.2,-10.01,52.7
Callum L. Brown,5.0,15.0,-40.94,8.0,16.0,30.48,1.0,3.0,-74.22,2.0,8.0,-26.12,3.0,3.0,256.72,1.0,-3.0,27.23,1.0,6.0,34.41,0.0,0.0,-100.0,13.0,-10.94,8.0,-10.43,4.0,-28.51,0.0,-100.0,1.0,-70.9,0.0,-100.0,1.0,-58.78,0.0,-100.0,0.0,-100.0,0.0,-100.0,122.0,-47.62,40.0,-35.67,0.0,-100.0,0.0,-100.0,48.0,-0.0,-25.9,48.0
Callum M. Brown,5.81,17.43,-31.37,4.51,9.02,-26.44,3.7,11.1,-4.61,2.07,8.28,-23.53,0.56,0.56,-33.41,0.49,-1.47,-37.66,1.98,11.88,166.13,0.32,0.32,-36.13,10.32,-29.3,6.89,-22.86,4.18,-25.29,1.0,125.23,2.7,-21.42,0.56,-61.22,1.49,-38.58,1.7,126.06,0.12,-88.01,0.07,-62.77,170.88,-26.63,80.73,29.84,0.44,6.28,0.49,-40.46,57.51,-0.36,-11.21,57.12
Callum Mills,7.0,21.0,-17.32,8.43,16.86,37.5,5.43,16.29,39.98,3.43,13.72,26.71,0.86,0.86,2.26,0.86,-2.58,9.41,0.0,0.0,-100.0,0.0,0.0,-100.0,15.43,5.71,9.71,8.71,5.0,-10.63,0.0,-100.0,5.43,58.03,0.29,-79.92,1.14,-53.01,0.0,-100.0,1.86,85.81,0.0,-100.0,134.57,-42.22,59.14,-4.88,0.0,-100.0,0.29,-64.76,66.14,-10.62,2.11,66.15
Calsher Dear,4.83,14.49,-42.95,3.17,6.34,-48.3,3.17,9.51,-18.28,2.33,9.32,-13.93,0.83,0.83,-1.31,0.33,-0.99,-58.02,1.83,10.98,145.97,0.67,0.67,33.73,8.0,-45.19,3.67,-58.91,4.67,-16.53,1.0,125.23,2.17,-36.85,0.0,-100.0,0.67,-72.38,2.0,165.96,0.0,-100.0,0.0,-100.0,111.83,-51.99,65.0,4.54,0.5,20.77,0.0,-100.0,51.17,-0.0,-21.0,51.15
Cam Rayner,8.73,26.19,3.12,8.83,17.66,44.02,3.34,10.02,-13.9,2.87,11.48,6.02,0.79,0.79,-6.06,1.06,-3.18,34.86,0.59,3.54,-20.7,0.78,0.78,55.69,17.57,20.37,10.36,15.99,7.99,42.81,0.47,5.86,2.87,-16.47,2.6,80.06,3.86,59.11,0.58,-22.87,0.67,-33.07,0.22,17.02,260.94,12.03,57.23,-7.96,0.34,-17.87,0.92,11.79,67.27,3.27,3.86,67.28
Cameron Zurhaar,8.86,26.58,4.65,5.77,11.54,-5.89,3.79,11.37,-2.29,2.93,11.72,8.24,1.18,1.18,40.31,1.19,-3.57,51.4,1.36,8.16,82.8,0.9,0.9,79.64,14.63,0.23,8.98,0.54,6.11,9.2,0.67,50.9,3.12,-9.2,0.99,-31.44,3.53,45.51,1.17,55.59,0.3,-70.03,0.11,-41.49,293.09,25.83,59.92,-3.63,0.57,37.68,0.4,-51.4,67.93,5.61,4.87,67.88
Campbell Chesser,8.0,24.0,-5.5,5.75,11.5,-6.21,3.25,9.75,-16.22,1.75,7.0,-35.35,0.5,0.5,-40.55,0.5,-1.5,-36.39,0.5,3.0,-32.8,0.5,0.5,-0.2,13.75,-5.8,9.75,9.16,4.0,-28.51,0.0,-100.0,3.25,-5.41,0.5,-65.37,1.5,-38.17,0.0,-100.0,1.75,74.83,0.5,165.96,272.25,16.89,68.78,10.62,0.0,-100.0,0.75,-8.87,54.75,-0.0,-15.47,54.75
Chad Warner,12.57,37.71,48.48,9.14,18.28,49.08,3.57,10.71,-7.97,4.71,18.84,73.99,0.0,0.0,-100.0,1.14,-3.42,45.04,0.86,5.16,15.59,0.0,0.0,-100.0,21.71,48.73,12.71,42.3,9.71,73.55,0.0,-100.0,3.57,3.9,3.71,156.93,6.29,159.27,0.0,-100.0,2.14,113.79,0.14,-25.53,452.43,94.25,71.63,15.2,0.0,-100.0,2.57,212.27,87.29,15.62,34.76,87.28
Chad Wingard,9.17,27.51,8.32,7.3,14.6,19.07,4.01,12.03,3.38,2.44,9.76,-9.86,1.59,1.59,89.06,0.51,-1.53,-35.11,0.58,3.48,-22.04,0.73,0.73,45.71,16.48,12.9,10.87,21.7,5.54,-0.98,0.22,-50.45,3.79,10.3,1.1,-23.82,2.73,12.53,0.95,26.33,0.34,-66.03,0.69,267.02,264.15,13.41,56.59,-8.99,0.34,-17.87,0.66,-19.81,68.17,3.92,5.24,68.17
Changkuoth Jiath,5.57,16.71,-34.21,6.86,13.72,11.89,3.0,9.0,-22.66,3.43,13.72,26.71,1.0,1.0,18.91,1.14,-3.42,45.04,0.0,0.0,-100.0,0.0,0.0,-100.0,12.43,-14.85,9.0,0.76,3.71,-33.69,0.14,-68.47,2.86,-16.76,0.14,-90.3,0.14,-94.23,0.0,-100.0,1.29,28.87,0.14,-25.53,230.43,-1.07,98.41,58.27,0.0,-100.0,0.43,-47.75,50.71,6.76,-21.71,50.73
Charlie Ballard,9.0,27.0,6.31,4.0,8.0,-34.76,5.0,15.0,28.9,2.0,8.0,-26.12,0.0,0.0,-100.0,2.0,-6.0,154.45,0.0,0.0,-100.0,0.0,0.0,-100.0,13.0,-10.94,7.0,-21.63,7.0,25.11,3.0,575.68,2.0,-41.79,0.0,-100.0,2.0,-17.56,0.0,-100.0,4.0,299.6,0.0,-100.0,337.0,44.69,66.7,7.27,0.0,-100.0,4.0,386.03,52.0,-0.0,-19.72,52.0
Charlie Cameron,8.23,24.69,-2.79,2.26,4.52,-63.14,3.89,11.67,0.28,2.25,9.0,-16.88,0.65,0.65,-22.71,0.75,-2.25,-4.58,1.73,10.38,132.53,1.1,1.1,119.56,10.49,-28.14,6.71,-24.88,3.64,-34.94,0.4,-9.91,3.48,1.28,0.55,-61.91,2.29,-5.61,1.74,131.38,0.35,-65.03,0.26,38.3,195.49,-16.07,53.58,-13.83,1.0,141.55,0.42,-48.97,59.77,-7.1,-7.72,59.76
Charlie Comben,14.0,42.0,65.37,11.0,22.0,79.42,8.0,24.0,106.24,5.0,20.0,84.71,2.0,2.0,137.81,1.0,-3.0,27.23,0.0,0.0,-100.0,0.0,0.0,-100.0,25.0,71.27,16.0,79.13,9.0,60.86,3.0,575.68,5.0,45.52,0.0,-100.0,1.0,-58.78,0.0,-100.0,8.0,699.2,0.0,-100.0,386.0,65.72,85.7,37.83,0.0,-100.0,2.0,143.01,107.0,-0.0,65.19,107.0
Charlie Curnow,11.18,33.54,32.06,2.44,4.88,-60.2,6.91,20.73,78.14,0.95,3.8,-64.91,1.18,1.18,40.31,0.8,-2.4,1.78,2.84,17.04,281.72,2.11,2.11,321.16,13.62,-6.69,7.08,-20.73,6.44,15.1,2.69,505.86,4.22,22.82,0.11,-92.38,2.9,19.54,2.97,294.95,0.5,-50.05,0.0,-100.0,308.68,32.53,57.93,-6.83,1.24,199.52,0.26,-68.41,80.88,2.64,24.87,80.88
Charlie Dixon,6.87,20.61,-18.85,5.11,10.22,-16.65,4.26,12.78,9.82,1.28,5.12,-52.72,1.09,1.09,29.61,1.08,-3.24,37.4,1.54,9.24,106.99,1.11,1.11,121.56,11.97,-18.0,4.35,-51.3,7.55,34.94,2.33,424.77,1.93,-43.83,0.79,-45.29,1.53,-36.93,2.33,209.84,0.09,-91.01,0.0,-100.0,140.04,-39.88,52.11,-16.19,0.56,35.27,1.6,94.41,63.85,-2.05,-1.42,56.93
Charlie Lazzaro,4.63,13.89,-45.31,7.4,14.8,20.7,2.89,8.67,-25.5,1.49,5.96,-44.96,0.86,0.86,2.26,0.06,-0.18,-92.37,0.43,2.58,-42.2,0.06,0.06,-88.02,12.03,-17.59,8.11,-9.2,3.94,-29.58,0.43,-3.15,2.46,-28.41,1.86,28.81,1.11,-54.25,0.46,-38.83,0.57,-43.06,0.03,-84.04,71.74,-69.2,61.99,-0.3,0.03,-92.75,0.91,10.57,46.6,5.07,-28.06,46.64
Charlie Spargo,8.07,24.21,-4.68,4.05,8.1,-33.94,4.03,12.09,3.89,2.08,8.32,-23.16,0.79,0.79,-6.06,0.32,-0.96,-59.29,1.33,7.98,78.76,0.3,0.3,-40.12,12.13,-16.9,10.02,12.18,2.13,-61.93,0.23,-48.2,3.81,10.88,0.01,-99.31,3.2,31.9,1.33,76.86,0.26,-74.03,0.45,139.36,196.91,-15.46,71.24,14.58,0.54,30.43,0.26,-68.41,60.82,5.07,-6.1,60.83
Chris Burgess,5.64,16.92,-33.38,3.14,6.28,-48.78,3.21,9.63,-17.25,1.14,4.56,-57.89,0.86,0.86,2.26,0.64,-1.92,-18.58,1.07,6.42,43.82,1.0,1.0,99.6,8.79,-39.78,3.29,-63.17,5.29,-5.45,1.14,156.76,2.07,-39.76,0.43,-70.22,1.43,-41.06,2.07,175.27,0.0,-100.0,0.0,-100.0,144.07,-38.15,56.74,-8.74,0.21,-49.28,0.21,-74.48,48.29,16.36,-25.45,43.75
Christian Petracca,13.98,41.94,65.13,13.63,27.26,122.31,3.75,11.25,-3.33,3.86,15.44,42.59,0.95,0.95,12.96,0.61,-1.83,-22.39,1.05,6.3,41.13,1.49,1.49,197.41,27.61,89.15,14.58,63.23,13.27,137.18,0.12,-72.97,3.63,5.65,5.67,292.66,6.56,170.4,0.98,30.32,1.51,50.85,0.0,-100.0,505.18,116.89,58.66,-5.66,0.56,35.27,1.25,51.88,102.81,2.63,58.72,102.8
Cody Weightman,7.49,22.47,-11.53,3.87,7.74,-36.88,2.63,7.89,-32.2,3.44,13.76,27.08,1.4,1.4,66.47,0.61,-1.83,-22.39,1.89,11.34,154.03,1.0,1.0,99.6,11.35,-22.24,6.13,-31.37,5.71,2.06,0.26,-41.44,2.37,-31.02,0.91,-36.98,2.23,-8.08,1.35,79.52,0.34,-66.03,0.01,-94.68,210.4,-9.67,52.47,-15.61,0.7,69.08,1.02,23.94,63.76,9.22,-1.56,63.77
Connor Budarick,11.71,35.13,38.32,6.29,12.58,2.59,6.29,18.87,62.16,1.14,4.56,-57.89,0.86,0.86,2.26,0.14,-0.42,-82.19,0.0,0.0,-100.0,0.0,0.0,-100.0,18.0,23.31,10.0,11.96,6.29,12.42,1.0,125.23,5.29,53.96,0.14,-90.3,0.29,-88.05,0.0,-100.0,3.86,285.61,0.0,-100.0,327.71,40.7,88.63,42.54,0.0,-100.0,1.71,107.78,71.57,-5.21,10.49,71.58
Connor Macdonald,9.24,27.72,9.14,7.24,14.48,18.09,4.0,12.0,3.12,2.03,8.12,-25.01,0.05,0.05,-94.05,0.9,-2.7,14.5,0.89,5.34,19.62,0.13,0.13,-74.05,16.48,12.9,10.69,19.68,5.86,4.74,0.0,-100.0,4.0,16.41,0.96,-33.52,3.88,59.93,0.05,-93.35,0.95,-5.09,0.05,-73.4,310.38,33.26,36.88,-40.69,0.04,-90.34,0.11,-86.63,65.17,-2.51,0.61,65.14
Connor Rozee,17.43,52.29,105.88,7.42,14.84,21.02,4.75,14.25,22.45,4.58,18.32,69.19,2.32,2.32,175.86,0.49,-1.47,-37.66,0.29,1.74,-61.02,0.73,0.73,45.71,24.84,70.17,14.33,60.43,8.4,50.13,0.29,-34.68,4.47,30.09,5.22,261.5,5.52,127.54,0.38,-49.47,1.11,10.89,0.12,-36.17,409.24,75.7,62.49,0.5,0.74,78.74,1.51,83.48,103.02,-3.3,59.05,103.02
Connor West,5.67,17.01,-33.03,7.33,14.66,19.56,2.67,8.01,-31.17,2.0,8.0,-26.12,1.33,1.33,58.15,1.67,-5.01,112.47,0.67,4.02,-9.95,1.0,1.0,99.6,13.0,-10.94,6.33,-29.13,6.67,19.21,0.0,-100.0,2.67,-22.29,1.0,-30.75,1.67,-31.16,0.0,-100.0,0.33,-67.03,0.0,-100.0,175.67,-24.58,45.7,-26.5,1.0,141.55,0.67,-18.59,49.0,-0.0,-24.35,49.02
Conor Nash,10.79,32.37,27.45,10.67,21.34,74.03,3.26,9.78,-15.96,5.45,21.8,101.33,1.3,1.3,54.58,1.64,-4.92,108.65,0.0,0.0,-100.0,0.01,0.01,-98.0,21.46,47.02,12.83,43.64,8.91,59.25,0.0,-100.0,3.26,-5.12,5.51,281.58,3.76,54.99,0.04,-94.68,1.61,60.84,0.17,-9.57,279.94,20.19,63.73,2.5,0.0,-100.0,0.99,20.29,82.38,7.8,27.18,81.68
Conor Stone,4.0,12.0,-52.75,1.0,2.0,-83.69,2.0,6.0,-48.44,1.0,4.0,-63.06,0.0,0.0,-100.0,0.0,-0.0,-100.0,1.0,6.0,34.41,0.0,0.0,-100.0,5.0,-65.75,2.0,-77.61,3.0,-46.38,1.0,125.23,1.0,-70.9,0.0,-100.0,1.0,-58.78,0.0,-100.0,1.0,-0.1,0.0,-100.0,88.0,-62.22,50.0,-19.58,0.0,-100.0,0.0,-100.0,30.0,-0.0,-53.68,30.0
Cooper Hamilton,8.0,24.0,-5.5,9.5,19.0,54.95,4.0,12.0,3.12,1.5,6.0,-44.59,2.0,2.0,137.81,1.5,-4.5,90.84,0.5,3.0,-32.8,0.0,0.0,-100.0,17.5,19.89,11.0,23.15,6.5,16.18,0.5,12.61,3.5,1.86,0.0,-100.0,1.0,-58.78,0.5,-33.51,1.0,-0.1,0.0,-100.0,180.5,-22.5,62.5,0.52,0.0,-100.0,0.0,-100.0,61.5,-0.0,-5.05,61.5
Cooper Harvey,7.5,22.5,-11.41,4.0,8.0,-34.76,5.0,15.0,28.9,2.0,8.0,-26.12,0.5,0.5,-40.55,0.5,-1.5,-36.39,0.5,3.0,-32.8,0.0,0.0,-100.0,11.5,-21.22,5.5,-38.42,5.0,-10.63,3.5,688.29,1.5,-56.34,0.0,-100.0,2.0,-17.56,0.5,-33.51,0.0,-100.0,0.0,-100.0,185.0,-20.57,46.45,-25.29,0.5,20.77,0.0,-100.0,55.5,-0.0,-14.32,55.5
Cooper Sharman,8.08,24.24,-4.56,3.82,7.64,-37.69,5.43,16.29,39.98,2.21,8.84,-18.36,0.71,0.71,-15.58,0.59,-1.77,-24.94,1.5,9.0,101.61,0.52,0.52,3.79,11.91,-18.41,6.54,-26.78,5.52,-1.34,1.22,174.77,4.21,22.53,0.22,-84.76,2.05,-15.5,1.95,159.31,0.23,-77.02,0.01,-94.68,209.05,-10.25,64.2,3.25,1.46,252.66,0.6,-27.1,66.0,4.97,1.89,65.47
Corey Durdin,4.59,13.77,-45.78,3.79,7.58,-38.18,1.55,4.65,-60.04,3.77,15.08,39.27,0.31,0.31,-63.14,0.07,-0.21,-91.09,0.36,2.16,-51.61,0.52,0.52,3.79,8.38,-42.59,4.62,-48.28,3.53,-36.91,0.01,-97.75,1.54,-55.18,0.29,-79.92,1.91,-21.27,0.28,-62.77,0.02,-98.0,0.0,-100.0,122.57,-47.38,29.22,-53.01,0.48,15.94,0.67,-18.59,43.85,-10.75,-32.3,43.86
Corey Warner,6.0,18.0,-29.13,10.0,20.0,63.11,4.0,12.0,3.12,2.0,8.0,-26.12,1.0,1.0,18.91,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,16.0,9.61,11.0,23.15,5.0,-10.63,0.0,-100.0,4.0,16.41,0.0,-100.0,2.0,-17.56,0.0,-100.0,0.0,-100.0,1.0,431.91,170.0,-27.01,66.7,7.27,0.0,-100.0,0.0,-100.0,59.0,-0.0,-8.91,59.0
Curtis Taylor,8.48,25.44,0.17,6.87,13.74,12.05,4.91,14.73,26.58,2.19,8.76,-19.1,0.12,0.12,-85.73,0.05,-0.15,-93.64,0.12,0.72,-83.87,0.09,0.09,-82.04,15.35,5.16,11.37,27.3,4.05,-27.61,0.05,-88.74,4.87,41.73,1.06,-26.59,2.96,22.01,0.93,23.67,0.96,-4.1,0.0,-100.0,209.03,-10.26,62.88,1.13,0.89,114.98,0.05,-93.92,63.4,-12.55,-2.12,63.45
Dan Butler,7.22,21.66,-14.72,3.74,7.48,-39.0,2.73,8.19,-29.62,4.02,16.08,48.5,1.56,1.56,85.49,1.79,-5.37,127.74,1.53,9.18,105.65,0.67,0.67,33.73,10.96,-24.92,6.37,-28.68,4.83,-13.67,0.28,-36.94,2.45,-28.7,0.95,-34.21,2.24,-7.67,1.47,95.48,0.1,-90.01,0.08,-57.45,149.79,-35.69,56.6,-8.97,0.07,-83.09,0.78,-5.22,59.39,1.97,-8.31,59.45
Daniel Howe,10.0,30.0,18.12,10.0,20.0,63.11,7.0,21.0,80.46,1.0,4.0,-63.06,0.0,0.0,-100.0,1.0,-3.0,27.23,1.0,6.0,34.41,0.0,0.0,-100.0,20.0,37.01,14.0,56.74,5.0,-10.63,0.0,-100.0,7.0,103.73,1.0,-30.75,3.0,23.66,2.0,165.96,1.0,-0.1,0.0,-100.0,329.0,41.25,80.0,28.66,0.0,-100.0,3.0,264.52,78.0,-0.0,20.42,78.0
Daniel Lloyd,6.84,20.52,-19.21,5.73,11.46,-6.54,2.89,8.67,-25.5,3.18,12.72,17.47,0.18,0.18,-78.6,0.34,-1.02,-56.74,0.53,3.18,-28.76,0.54,0.54,7.78,12.57,-13.89,7.57,-15.25,5.05,-9.74,0.1,-77.48,2.81,-18.22,0.46,-68.14,2.14,-11.79,0.64,-14.89,0.59,-41.06,0.25,32.98,219.47,-5.77,63.5,2.13,0.24,-42.03,0.68,-17.38,56.25,2.17,-13.16,56.25
Daniel McKenzie,8.0,24.0,-5.5,11.0,22.0,79.42,4.0,12.0,3.12,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,1.0,1.0,99.6,19.0,30.16,12.0,34.35,7.0,25.11,0.0,-100.0,4.0,16.41,0.0,-100.0,3.0,23.66,0.0,-100.0,1.0,-0.1,0.0,-100.0,196.0,-15.85,62.5,0.52,1.0,141.55,1.0,21.51,59.0,-0.0,-8.91,59.0
Daniel McStay,7.62,22.86,-9.99,4.38,8.76,-28.56,5.62,16.86,44.88,1.62,6.48,-40.16,0.75,0.75,-10.82,0.5,-1.5,-36.39,0.88,5.28,18.28,0.62,0.62,23.75,12.0,-17.79,6.38,-28.57,5.88,5.09,1.62,264.86,4.0,16.41,1.12,-22.44,2.5,3.05,1.0,32.98,0.38,-62.04,0.0,-100.0,199.75,-14.24,58.23,-6.35,1.62,291.3,1.38,67.68,65.12,-0.0,0.54,60.11
Daniel Rioli,2.0,6.0,-76.38,3.0,6.0,-51.07,0.0,0.0,-100.0,3.0,12.0,10.82,1.0,1.0,18.91,0.0,-0.0,-100.0,1.0,6.0,34.41,0.0,0.0,-100.0,5.0,-65.75,0.0,-100.0,5.0,-10.63,0.0,-100.0,0.0,-100.0,0.0,-100.0,3.0,23.66,0.0,-100.0,0.0,-100.0,2.0,963.83,98.0,-57.92,50.0,-19.58,0.0,-100.0,2.0,143.01,31.0,-0.0,-52.14,31.0
Dante Visentini,2.0,6.0,-76.38,2.0,4.0,-67.38,2.0,6.0,-48.44,3.0,12.0,10.82,0.0,0.0,-100.0,4.0,-12.0,408.91,1.0,6.0,34.41,0.0,0.0,-100.0,4.0,-72.6,3.0,-66.41,1.0,-82.13,1.0,125.23,1.0,-70.9,1.0,-30.75,0.0,-100.0,1.0,32.98,0.0,-100.0,0.0,-100.0,58.0,-75.1,50.0,-19.58,0.0,-100.0,1.0,21.51,33.0,-0.0,-49.05,22.0
Darcy Byrne-Jones,6.67,20.01,-21.21,4.67,9.34,-23.83,3.33,9.99,-14.15,2.67,10.68,-1.37,1.33,1.33,58.15,0.67,-2.01,-14.76,0.67,4.02,-9.95,1.0,1.0,99.6,11.33,-22.38,6.67,-25.32,5.0,-10.63,0.33,-25.68,3.0,-12.69,0.67,-53.6,2.0,-17.56,0.33,-56.12,0.33,-67.03,0.33,75.53,172.67,-25.87,61.6,-0.93,0.33,-20.29,0.67,-18.59,54.33,-0.0,-16.12,54.36
Darcy Cameron,8.68,26.04,2.53,3.04,6.08,-50.42,4.07,12.21,4.92,4.71,18.84,73.99,0.18,0.18,-78.6,0.93,-2.79,18.32,0.18,1.08,-75.81,0.89,0.89,77.64,11.71,-19.78,5.79,-35.18,6.82,21.89,2.04,359.46,2.04,-40.63,1.93,33.66,3.54,45.92,0.14,-81.38,0.14,-86.01,0.0,-100.0,230.32,-1.11,47.31,-23.91,0.0,-100.0,3.61,338.64,89.61,10.46,38.34,62.53
Darcy Fogarty,7.29,21.87,-13.89,3.29,6.58,-46.34,5.64,16.92,45.4,1.0,4.0,-63.06,0.21,0.21,-75.03,1.36,-4.08,73.03,2.43,14.58,226.61,0.43,0.43,-14.17,10.57,-27.59,7.0,-21.63,4.57,-18.32,1.57,253.6,4.07,18.45,0.0,-100.0,2.71,11.71,1.86,147.34,0.0,-100.0,0.43,128.72,258.64,11.04,76.45,22.96,1.93,366.18,0.36,-56.26,60.64,2.56,-6.38,60.51
Darcy Fort,5.03,15.09,-40.59,4.77,9.54,-22.2,2.0,6.0,-48.44,2.0,8.0,-26.12,0.94,0.94,11.77,1.8,-5.4,129.01,0.09,0.54,-87.9,0.03,0.03,-94.01,9.8,-32.86,6.49,-27.34,4.29,-23.32,0.11,-75.23,1.89,-44.99,1.11,-23.13,2.71,11.71,0.09,-88.03,0.89,-11.09,0.0,-100.0,168.23,-27.77,41.77,-32.82,0.06,-85.51,0.34,-58.69,48.46,-6.99,-25.18,34.74
Darcy Jones,7.62,22.86,-9.99,6.62,13.24,7.98,1.88,5.64,-51.53,3.5,14.0,29.29,0.38,0.38,-54.82,0.5,-1.5,-36.39,1.12,6.72,50.54,0.5,0.5,-0.2,14.25,-2.38,8.75,-2.04,5.5,-1.7,0.0,-100.0,1.88,-45.29,0.62,-57.06,3.38,39.32,0.5,-33.51,0.25,-75.02,0.62,229.79,258.0,10.77,68.81,10.67,0.12,-71.01,0.38,-53.83,61.88,-0.0,-4.47,61.84
Darcy Parish,12.86,38.58,51.9,14.29,28.58,133.08,5.86,17.58,51.07,3.57,14.28,31.88,0.86,0.86,2.26,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.86,0.86,71.66,27.14,85.93,17.71,98.28,10.14,81.23,0.0,-100.0,5.86,70.55,6.0,315.51,3.71,52.93,0.0,-100.0,2.0,99.8,0.0,-100.0,406.57,74.56,37.27,-40.06,0.86,107.73,0.0,-100.0,100.71,-1.75,55.48,100.74
