playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,disposalEfficiency W Mean,disposalEfficiency Scalar,rebound50s W Mean,rebound50s Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.interceptMarks W Mean,extendedStats.interceptMarks Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,extendedStats.kickins W Mean,extendedStats.kickins Scalar,extendedStats.kickinsPlayon W Mean,extendedStats.kickinsPlayon Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Sam Flanders,18.43,55.29,84.06,15.0,30.0,171.94,6.29,18.87,34.23,2.14,8.56,4.39,1.29,1.29,101.88,0.43,-1.29,-36.67,0.29,1.74,72.62,0.14,0.14,13.82,33.43,115.27,20.57,104.7,9.57,102.63,0.0,-100.0,6.29,46.38,3.29,320.72,2.43,46.65,79.51,4.1,4.71,72.02,431.86,60.1,72.03,0.7,1.0,-13.57,2.57,203.07,4.0,355.58,3.86,398.06,114.57,-0.0,80.61,114.6
Sam Frost,7.33,21.99,-26.8,5.33,10.66,-3.37,4.0,12.0,-14.64,1.83,7.32,-10.73,0.17,0.17,-73.4,0.83,-2.49,22.24,0.0,0.0,-100.0,0.0,0.0,-100.0,12.67,-18.41,7.17,-28.65,5.67,20.05,0.5,28.53,3.5,-18.55,0.5,-36.06,0.5,-69.82,73.85,-3.31,3.0,9.57,200.5,-25.67,60.12,-15.95,2.17,87.55,0.83,-2.12,0.17,-80.64,0.17,-78.06,50.5,-0.0,-20.39,49.65
Sam Petrevski-Seton,5.29,15.87,-47.17,4.71,9.42,-14.61,3.21,9.63,-31.5,3.71,14.84,80.98,0.21,0.21,-67.14,0.07,-0.21,-89.69,0.43,2.58,155.95,0.0,0.0,-100.0,10.0,-35.6,6.21,-38.2,4.0,-15.31,0.43,10.54,2.79,-35.07,0.86,9.97,1.29,-22.15,79.51,4.1,0.5,-81.74,72.5,-73.12,57.81,-19.18,0.07,-93.95,0.5,-41.04,0.14,-84.05,0.07,-90.97,52.36,-8.14,-17.46,52.34
Scott Pendlebury,12.71,38.13,26.93,11.43,22.86,107.22,3.57,10.71,-23.82,3.71,14.84,80.98,2.14,2.14,234.9,0.43,-1.29,-36.67,0.0,0.0,-100.0,0.14,0.14,13.82,24.14,55.45,14.14,40.71,9.14,93.52,0.0,-100.0,3.57,-16.92,2.71,246.55,2.14,29.15,83.5,9.32,3.57,30.39,350.29,29.86,78.39,9.59,0.57,-50.73,2.0,135.85,2.43,176.77,1.43,84.52,87.57,-0.0,38.05,87.53
Seamus Mitchell,10.33,30.99,3.17,10.0,20.0,81.29,5.33,15.99,13.74,2.33,9.32,13.66,0.0,0.0,-100.0,0.33,-0.99,-51.4,0.0,0.0,-100.0,0.0,0.0,-100.0,20.33,30.92,14.33,42.6,6.0,27.04,0.0,-100.0,5.33,24.04,0.33,-57.8,0.67,-59.57,71.63,-6.22,2.67,-2.48,316.67,17.39,71.57,0.05,0.67,-42.09,0.67,-20.99,1.33,51.48,1.0,29.03,75.33,-0.0,18.75,75.31
Sean Lemmens,8.48,25.44,-15.31,4.98,9.96,-9.72,2.86,8.58,-38.97,3.29,13.16,60.49,2.23,2.23,248.98,0.12,-0.36,-82.33,0.0,0.0,-100.0,0.02,0.02,-83.74,13.46,-13.32,7.43,-26.06,4.78,1.21,0.52,33.68,2.34,-45.54,0.54,-30.95,2.14,29.15,70.01,-8.34,3.98,45.36,267.34,-0.89,53.93,-24.61,0.57,-50.73,0.12,-85.85,0.03,-96.58,0.03,-96.13,59.06,3.03,-6.9,59.03
Shadeau Brain,8.0,24.0,-20.1,2.0,4.0,-63.74,6.0,18.0,28.04,1.0,4.0,-51.22,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,7.0,-30.34,3.0,-36.48,1.0,157.07,5.0,16.36,0.0,-100.0,1.0,-39.65,100.0,30.93,3.0,9.57,104.0,-61.45,100.0,39.8,3.0,159.29,1.0,17.92,0.0,-100.0,0.0,-100.0,50.0,-0.0,-21.18,50.0
Shannon Hurn,17.46,52.38,74.37,5.96,11.92,8.05,6.0,18.0,28.04,1.64,6.56,-20.0,0.43,0.43,-32.71,0.6,-1.8,-11.63,0.0,0.0,-100.0,0.0,0.0,-100.0,23.42,50.81,12.07,20.11,4.06,-14.04,0.27,-30.59,5.73,33.35,0.35,-55.24,2.02,21.91,87.04,13.96,6.63,142.15,503.69,86.72,87.53,22.36,1.31,13.22,1.08,27.36,7.98,808.88,7.13,820.0,87.5,-2.76,37.94,87.49
Steele Sidebottom,7.67,23.01,-23.4,6.0,12.0,8.77,2.67,8.01,-43.02,3.33,13.32,62.44,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.33,0.33,168.29,13.67,-11.97,7.67,-23.67,4.0,-15.31,0.33,-15.17,2.33,-45.78,0.67,-14.32,0.33,-80.08,66.63,-12.76,2.67,-2.48,159.33,-40.93,52.77,-26.23,1.0,-13.57,1.0,17.92,1.67,90.21,1.33,71.61,56.67,-0.0,-10.66,56.67
Steven May,14.5,43.5,44.81,4.0,8.0,-27.48,5.5,16.5,17.37,1.5,6.0,-26.83,1.0,1.0,56.49,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,18.5,19.13,4.5,-55.22,8.5,79.97,3.5,799.74,2.0,-53.46,0.0,-100.0,0.0,-100.0,78.35,2.58,4.0,46.09,228.5,-15.29,81.6,14.07,4.0,245.72,1.5,76.89,3.5,298.63,3.5,351.61,72.0,-0.0,13.5,72.0
Taj Woewodin,8.0,24.0,-20.1,4.0,8.0,-27.48,6.0,18.0,28.04,1.0,4.0,-51.22,1.0,1.0,56.49,1.0,-3.0,47.28,1.0,6.0,495.24,0.0,0.0,-100.0,12.0,-22.73,9.0,-10.44,4.0,-15.31,0.0,-100.0,6.0,39.63,1.0,27.88,0.0,-100.0,66.7,-12.67,0.0,-100.0,227.0,-15.85,62.5,-12.63,2.0,72.86,1.0,17.92,0.0,-100.0,0.0,-100.0,58.0,-0.0,-8.57,58.0
Tanner Bruhn,4.0,12.0,-60.05,6.0,12.0,8.77,0.0,0.0,-100.0,7.0,28.0,241.46,0.0,0.0,-100.0,2.0,-6.0,194.55,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,5.0,-50.24,4.0,-15.31,0.0,-100.0,0.0,-100.0,1.0,27.88,1.0,-39.65,60.0,-21.44,0.0,-100.0,52.0,-80.72,0.0,-100.0,0.0,-100.0,1.0,17.92,0.0,-100.0,0.0,-100.0,46.0,-0.0,-27.48,46.0
Tarryn Thomas,11.0,33.0,9.86,13.0,26.0,135.68,1.0,3.0,-78.66,5.0,20.0,143.9,1.0,1.0,56.49,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,24.0,54.55,12.0,19.41,9.0,90.56,0.0,-100.0,1.0,-76.73,2.0,155.75,1.0,-39.65,70.8,-7.3,6.0,119.14,483.0,79.05,72.7,1.63,0.0,-100.0,1.0,17.92,1.0,13.9,1.0,29.03,80.0,-0.0,26.12,80.0
Taylor Duryea,8.86,26.58,-11.52,5.72,11.44,3.7,4.88,14.64,4.14,2.2,8.8,7.32,0.74,0.74,15.81,0.46,-1.38,-32.25,0.0,0.0,-100.0,0.15,0.15,21.95,14.57,-6.18,10.59,5.38,3.47,-26.53,0.18,-53.73,4.71,9.61,0.31,-60.36,2.02,21.91,81.18,6.29,1.72,-37.18,252.72,-6.31,78.14,9.24,1.1,-4.93,0.97,14.39,0.18,-79.5,0.14,-81.94,60.99,4.05,-3.85,60.97
Tim O'Brien,10.38,31.14,3.67,2.66,5.32,-51.78,5.71,17.13,21.85,1.37,5.48,-33.17,0.66,0.66,3.29,0.22,-0.66,-67.6,0.02,0.12,-88.1,0.0,0.0,-100.0,13.03,-16.09,9.47,-5.76,3.49,-26.11,0.27,-30.59,5.44,26.6,0.22,-71.87,1.24,-25.17,78.77,3.13,3.42,24.91,215.15,-20.24,75.14,5.04,2.51,116.94,1.1,29.72,0.17,-80.64,0.17,-78.06,59.18,6.37,-6.71,59.19
Toby Pink,5.0,15.0,-50.06,2.0,4.0,-63.74,3.0,9.0,-35.98,1.0,4.0,-51.22,2.0,2.0,212.99,1.0,-3.0,47.28,1.0,6.0,495.24,1.0,1.0,713.01,7.0,-54.92,3.0,-70.15,2.0,-57.65,0.0,-100.0,3.0,-30.18,1.0,27.88,0.0,-100.0,71.4,-6.52,1.0,-63.48,57.0,-78.87,60.0,-16.12,1.0,-13.57,1.0,17.92,0.0,-100.0,0.0,-100.0,42.0,-0.0,-33.79,38.0
Tom Atkins,10.89,32.67,8.76,8.1,16.2,46.85,0.51,1.53,-89.12,8.46,33.84,312.68,0.16,0.16,-74.96,0.14,-0.42,-79.38,0.03,0.18,-82.14,0.02,0.02,-83.74,18.98,22.22,8.37,-16.71,7.16,51.6,0.02,-94.86,0.49,-88.6,3.78,383.38,2.02,21.91,64.82,-15.13,2.81,2.63,291.98,8.24,56.32,-21.27,0.11,-90.49,2.87,238.44,0.0,-100.0,0.0,-100.0,84.16,2.57,32.67,84.18
Tom Brown,8.82,26.46,-11.91,4.45,8.9,-19.33,3.64,10.92,-22.32,1.09,4.36,-46.83,0.18,0.18,-71.83,0.45,-1.35,-33.73,0.0,0.0,-100.0,0.09,0.09,-26.83,13.27,-14.55,8.18,-18.6,5.18,9.68,0.36,-7.46,3.27,-23.9,0.64,-18.16,1.45,-12.49,73.67,-3.55,2.73,-0.29,259.0,-3.99,71.69,0.22,1.27,9.77,0.73,-13.92,0.27,-69.25,0.18,-76.77,49.55,-0.0,-21.89,49.56
Tom Clurey,9.0,27.0,-10.12,3.0,6.0,-45.61,5.75,17.25,22.71,2.0,8.0,-2.44,0.0,0.0,-100.0,0.75,-2.25,10.46,0.0,0.0,-100.0,0.0,0.0,-100.0,12.0,-22.73,7.75,-22.88,3.5,-25.89,1.0,157.07,4.75,10.54,0.0,-100.0,0.25,-84.91,75.2,-1.54,1.5,-45.22,148.0,-45.13,75.88,6.08,1.25,8.04,0.75,-11.56,0.75,-14.58,0.25,-67.74,56.0,-0.0,-11.72,56.0
Tom Cole,8.34,25.02,-16.71,6.97,13.94,26.36,3.51,10.53,-25.1,3.71,14.84,80.98,0.97,0.97,51.8,1.37,-4.11,101.77,0.03,0.18,-82.14,0.0,0.0,-100.0,15.31,-1.41,11.86,18.02,2.71,-42.62,0.0,-100.0,3.51,-18.32,0.43,-45.01,1.46,-11.89,80.0,4.74,3.0,9.57,226.74,-15.94,80.94,13.15,0.71,-38.63,0.11,-87.03,0.46,-47.61,0.46,-40.65,61.4,-7.18,-3.21,61.37
Tom Doedee,9.23,27.69,-7.82,7.1,14.2,28.72,4.75,14.25,1.37,1.59,6.36,-22.44,0.71,0.71,11.11,0.75,-2.25,10.46,0.0,0.0,-100.0,0.0,0.0,-100.0,16.34,5.22,10.27,2.2,5.3,12.22,0.57,46.53,4.18,-2.72,0.44,-43.73,0.99,-40.25,81.2,6.31,3.33,21.62,221.9,-17.74,71.08,-0.63,1.88,62.49,0.86,1.42,0.84,-4.33,0.62,-20.0,60.99,1.44,-3.85,60.96
Tom Fullarton,5.5,16.5,-45.07,5.0,10.0,-9.35,4.0,12.0,-14.64,1.0,4.0,-51.22,1.0,1.0,56.49,0.5,-1.5,-26.36,0.5,3.0,197.62,0.0,0.0,-100.0,10.5,-32.38,4.0,-60.2,7.0,48.21,1.5,285.6,2.5,-41.82,0.5,-36.06,2.0,20.7,86.1,12.73,0.5,-81.74,195.0,-27.71,71.65,0.16,1.0,-13.57,0.5,-41.04,0.0,-100.0,0.0,-100.0,46.5,-0.0,-26.7,45.0
Tom Jonas,5.85,17.55,-41.58,3.24,6.48,-41.26,4.29,12.87,-8.45,1.95,7.8,-4.88,0.74,0.74,15.81,0.41,-1.23,-39.62,0.12,0.72,-28.57,0.0,0.0,-100.0,9.09,-41.46,6.31,-37.21,3.02,-36.06,0.2,-48.59,4.09,-4.82,0.29,-62.92,0.71,-57.15,80.88,5.89,2.07,-24.4,116.33,-56.88,82.32,15.08,1.61,39.15,0.63,-25.71,0.06,-93.17,0.03,-96.13,44.97,-9.22,-29.11,44.93
Tom McCartin,5.96,17.88,-40.48,7.39,14.78,33.97,4.47,13.41,-4.61,1.9,7.6,-7.32,0.79,0.79,23.63,0.61,-1.83,-10.16,0.0,0.0,-100.0,0.0,0.0,-100.0,13.36,-13.97,7.14,-28.95,6.1,29.16,1.14,193.06,3.32,-22.74,0.43,-45.01,0.21,-87.33,76.69,0.41,3.17,15.78,145.64,-46.01,81.05,13.31,2.97,156.7,1.04,22.64,0.0,-100.0,0.0,-100.0,52.61,9.17,-17.06,52.63
Tom McDonald,10.0,30.0,-0.13,3.67,7.34,-33.47,6.22,18.66,32.74,1.56,6.24,-23.9,0.22,0.22,-65.57,0.78,-2.34,14.87,0.33,1.98,96.43,0.0,0.0,-100.0,13.67,-11.97,9.22,-8.25,3.89,-17.64,0.89,128.79,5.33,24.04,0.11,-85.93,0.89,-46.29,78.58,2.88,3.78,38.06,231.89,-14.04,77.23,7.97,2.22,91.88,0.78,-8.02,0.11,-87.47,0.11,-85.81,62.11,-0.0,-2.09,62.1
Tom Stewart,16.76,50.28,67.38,4.63,9.26,-16.06,6.81,20.43,45.33,2.5,10.0,21.95,0.57,0.57,-10.8,0.73,-2.19,7.51,0.01,0.06,-94.05,0.1,0.1,-18.7,21.39,37.74,11.53,14.74,5.12,8.41,0.64,64.52,6.17,43.59,0.29,-62.92,1.73,4.41,82.45,7.95,6.97,154.57,472.5,75.16,83.36,16.54,3.48,200.78,1.63,92.22,4.47,409.11,3.87,399.35,88.51,-7.46,39.53,88.51
Trent McKenzie,7.71,23.13,-23.0,3.0,6.0,-45.61,5.52,16.56,17.8,0.95,3.8,-53.66,0.0,0.0,-100.0,1.43,-4.29,110.6,0.0,0.0,-100.0,0.0,0.0,-100.0,10.71,-31.03,6.24,-37.9,3.76,-20.39,1.9,388.43,3.62,-15.76,0.0,-100.0,1.71,3.2,89.46,17.13,2.1,-23.3,174.43,-35.34,85.67,19.76,3.33,187.81,0.48,-43.4,0.19,-78.36,0.19,-75.48,45.24,-3.92,-28.68,45.2
Trent Rivers,13.62,40.86,36.02,7.29,14.58,32.16,5.73,17.19,22.28,2.54,10.16,23.9,0.57,0.57,-10.8,0.48,-1.44,-29.31,0.06,0.36,-64.29,0.13,0.13,5.69,20.91,34.65,14.24,41.71,5.99,26.83,0.3,-22.88,5.44,26.6,1.97,151.92,3.4,105.19,74.45,-2.52,3.53,28.93,414.71,53.74,69.93,-2.24,1.38,19.27,1.53,80.42,0.66,-24.83,0.66,-14.84,82.42,3.1,29.93,82.41
Trey Ruscoe,7.0,21.0,-30.09,1.0,2.0,-81.87,4.0,12.0,-14.64,2.0,8.0,-2.44,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,8.0,-48.48,4.0,-60.2,3.0,-36.48,0.0,-100.0,4.0,-6.91,1.0,27.88,1.0,-39.65,100.0,30.93,1.0,-63.48,174.0,-35.5,100.0,39.8,1.0,-13.57,0.0,-100.0,0.0,-100.0,0.0,-100.0,44.0,-0.0,-30.64,44.0
Tylar Young,6.47,19.41,-35.38,3.57,7.14,-35.28,4.76,14.28,1.58,1.1,4.4,-46.34,0.32,0.32,-49.92,0.4,-1.2,-41.09,0.0,0.0,-100.0,0.0,0.0,-100.0,10.05,-35.28,7.02,-30.14,2.96,-37.33,0.96,146.79,3.8,-11.57,0.02,-97.44,0.69,-58.36,80.46,5.34,3.74,36.6,177.97,-34.02,80.78,12.93,1.67,44.34,0.41,-51.65,0.05,-94.31,0.04,-94.84,44.35,1.85,-30.08,44.35
Wayne Milera,12.02,36.06,20.04,5.15,10.3,-6.64,4.9,14.7,4.57,2.45,9.8,19.51,0.1,0.1,-84.35,0.49,-1.47,-27.84,0.02,0.12,-88.1,0.0,0.0,-100.0,17.17,10.57,10.98,9.26,4.24,-10.23,0.06,-84.58,4.84,12.64,1.38,76.47,1.59,-4.04,92.8,21.5,5.72,108.91,407.0,50.88,89.72,25.43,1.4,21.0,1.1,29.72,2.87,226.88,2.8,261.29,69.58,-3.74,9.69,69.61
Wil Powell,12.57,37.71,25.54,6.34,12.68,14.94,5.83,17.49,24.41,2.17,8.68,5.85,0.81,0.81,26.76,0.41,-1.23,-39.62,0.0,0.0,-100.0,0.2,0.2,62.6,18.9,21.71,12.29,22.3,4.15,-12.13,0.24,-38.3,5.59,30.09,0.27,-65.47,1.83,10.44,83.81,9.73,5.14,87.73,434.65,61.13,86.44,20.84,2.11,82.37,1.07,26.18,3.0,241.69,2.48,220.0,76.37,5.36,20.39,76.34
Will Day,9.22,27.66,-7.92,15.13,30.26,174.29,3.79,11.37,-19.12,5.25,21.0,156.1,0.86,0.86,34.59,0.73,-2.19,7.51,0.23,1.38,36.9,0.21,0.21,70.73,24.34,56.74,15.64,55.64,7.71,63.24,0.26,-33.16,3.53,-17.85,3.51,348.85,3.79,128.73,78.15,2.32,0.38,-86.12,274.72,1.84,66.63,-6.85,0.76,-34.31,0.94,10.85,0.08,-90.89,0.07,-90.97,90.54,9.36,42.73,90.55
Will Hamill,8.29,24.87,-17.21,5.25,10.5,-4.82,3.5,10.5,-25.31,2.75,11.0,34.15,1.0,1.0,56.49,0.54,-1.62,-20.47,0.0,0.0,-100.0,0.0,0.0,-100.0,13.54,-12.81,9.18,-8.65,4.64,-1.76,0.46,18.25,3.04,-29.25,0.71,-9.21,1.11,-33.01,86.68,13.49,1.96,-28.41,232.21,-13.92,86.57,21.02,0.75,-35.18,0.5,-41.04,0.21,-76.08,0.21,-72.9,56.25,8.43,-11.33,56.25
Will Hayward,8.0,24.0,-20.1,4.0,8.0,-27.48,4.0,12.0,-14.64,3.0,12.0,46.34,0.0,0.0,-100.0,4.0,-12.0,489.1,2.0,12.0,1090.48,2.0,2.0,1526.02,12.0,-22.73,7.0,-30.34,5.0,5.86,0.0,-100.0,4.0,-6.91,1.0,27.88,1.0,-39.65,75.0,-1.8,1.0,-63.48,155.0,-42.54,62.5,-12.63,0.0,-100.0,1.0,17.92,0.0,-100.0,0.0,-100.0,58.0,-0.0,-8.57,58.0
Will Hoskin-Elliott,10.0,30.0,-0.13,3.0,6.0,-45.61,4.67,14.01,-0.34,1.0,4.0,-51.22,0.33,0.33,-48.36,0.33,-0.99,-51.4,0.67,4.02,298.81,0.33,0.33,168.29,13.0,-16.29,8.67,-13.72,3.0,-36.48,0.0,-100.0,4.67,8.68,0.0,-100.0,3.0,81.05,64.17,-15.98,2.33,-14.9,334.67,24.07,67.73,-5.32,1.0,-13.57,0.67,-20.99,1.0,13.9,1.0,29.03,57.67,-0.0,-9.09,57.7
Xavier O'Halloran,8.0,24.0,-20.1,5.0,10.0,-9.35,1.5,4.5,-67.99,2.0,8.0,-2.44,0.5,0.5,-21.75,1.5,-4.5,120.91,0.5,3.0,197.62,0.0,0.0,-100.0,13.0,-16.29,8.0,-20.39,6.0,27.04,0.5,28.53,1.0,-76.73,1.0,27.88,3.5,111.23,69.2,-9.4,1.0,-63.48,222.0,-17.7,67.45,-5.71,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,45.5,-0.0,-28.27,45.5
Xavier O'Neill,5.0,15.0,-50.06,5.0,10.0,-9.35,0.0,0.0,-100.0,6.0,24.0,192.68,1.0,1.0,56.49,2.0,-6.0,194.55,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,7.0,-30.34,3.0,-36.48,0.0,-100.0,0.0,-100.0,1.0,27.88,1.0,-39.65,50.0,-34.54,0.0,-100.0,154.0,-42.91,40.0,-44.08,0.0,-100.0,1.0,17.92,0.0,-100.0,0.0,-100.0,44.0,-0.0,-30.64,44.0
Zac Bailey,11.0,33.0,9.86,6.0,12.0,8.77,6.0,18.0,28.04,2.0,8.0,-2.44,0.0,0.0,-100.0,1.0,-3.0,47.28,0.0,0.0,-100.0,1.0,1.0,713.01,17.0,9.47,14.0,39.32,3.0,-36.48,0.0,-100.0,6.0,39.63,3.0,283.63,6.0,262.1,76.5,0.16,0.0,-100.0,374.0,38.65,63.6,-11.09,1.0,-13.57,1.0,17.92,0.0,-100.0,0.0,-100.0,69.0,-0.0,8.77,69.0
Zac Fisher,17.55,52.65,75.27,8.25,16.5,49.56,5.86,17.58,25.05,1.31,5.24,-36.1,0.63,0.63,-1.41,0.61,-1.83,-10.16,0.0,0.0,-100.0,0.26,0.26,111.38,25.8,66.14,15.04,49.67,5.94,25.77,0.0,-100.0,5.86,36.37,0.88,12.53,1.39,-16.11,80.56,5.48,6.2,126.44,407.57,51.09,77.94,8.96,0.0,-100.0,1.43,68.63,6.06,590.21,5.57,618.71,91.0,-5.21,43.46,91.03
Zac Williams,13.93,41.79,39.12,4.07,8.14,-26.21,4.0,12.0,-14.64,1.71,6.84,-16.59,0.61,0.61,-4.54,0.89,-2.67,31.08,0.0,0.0,-100.0,0.0,0.0,-100.0,18.0,15.91,9.79,-2.58,5.11,8.19,0.0,-100.0,4.0,-6.91,0.57,-27.11,1.11,-33.01,79.9,4.61,4.46,62.89,361.79,34.12,79.71,11.43,0.71,-38.63,1.0,17.92,4.29,388.61,3.21,314.19,66.71,-18.27,5.16,66.71
Zach Guthrie,12.48,37.44,24.64,4.91,9.82,-10.99,5.68,17.04,21.21,2.39,9.56,16.59,0.51,0.51,-20.19,0.44,-1.32,-35.2,0.16,0.96,-4.76,0.07,0.07,-43.09,17.39,11.98,10.52,4.69,4.93,4.38,0.8,105.66,4.87,13.33,0.41,-47.57,1.34,-19.13,78.99,3.42,4.89,78.6,348.77,29.29,78.38,9.57,2.09,80.64,1.17,37.97,2.34,166.51,2.01,159.35,74.05,-0.13,16.74,74.08
Zach Tuohy,10.58,31.74,5.66,5.46,10.92,-1.02,2.75,8.25,-41.31,1.58,6.32,-22.93,0.62,0.62,-2.97,0.42,-1.26,-38.14,0.87,5.22,417.86,0.25,0.25,103.25,16.04,3.29,8.21,-18.3,4.81,1.84,0.1,-74.29,2.65,-38.33,1.61,105.88,1.93,16.48,74.45,-2.52,4.02,46.82,359.65,33.33,75.4,5.41,0.51,-55.92,1.19,40.33,2.17,147.15,1.74,124.52,62.0,-8.69,-2.26,62.06
Zaine Cordy,6.64,19.92,-33.69,5.07,10.14,-8.09,5.43,16.29,15.88,1.86,7.44,-9.27,0.21,0.21,-67.14,0.36,-1.08,-46.98,0.0,0.0,-100.0,0.0,0.0,-100.0,11.71,-24.59,7.86,-21.78,4.57,-3.24,0.64,64.52,4.79,11.47,0.5,-36.06,0.57,-65.6,90.27,18.19,2.29,-16.36,142.43,-47.2,88.3,23.44,2.79,141.14,0.5,-41.04,0.0,-100.0,0.0,-100.0,53.14,6.81,-16.23,52.92
Zak Jones,11.0,33.0,9.86,10.0,20.0,81.29,3.0,9.0,-35.98,5.0,20.0,143.9,1.0,1.0,56.49,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,21.0,35.23,16.0,59.22,5.0,5.86,0.0,-100.0,3.0,-30.18,5.0,539.39,3.0,81.05,81.0,6.05,1.0,-63.48,395.0,46.43,63.6,-11.09,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,80.0,-0.0,26.12,80.0
League Average,10.013,,0.0,5.516,,0.0,4.686,,0.0,2.05,,0.0,0.639,,0.0,0.679,,0.0,0.168,,0.0,0.123,,0.0,15.529,0.0,10.049,0.0,4.723,0.0,0.389,0.0,4.297,0.0,0.782,0.0,1.657,0.0,76.378,0.0,2.738,0.0,269.751,0.0,71.532,0.0,1.157,0.0,0.848,0.0,0.878,0.0,0.775,0.0,63.434,0.0,0.0,63.06
